Year,state,state_po,state_FIPS,state_census_code,state_ICPSR,electoral stage,special election,candidate,candidate_party,party_simplified,write-in candidates,candidate votes,total votes,unofficial_result
2004,IOWA,IA,19,42,31,gen,FALSE,NA,NA,OTHER,TRUE,475,1479228,FALSE
2004,IOWA,IA,19,42,31,gen,FALSE,CHRISTY ANN WELTY,LIBERTARIAN,LIBERTARIAN,FALSE,15218,1479228,FALSE
2004,IOWA,IA,19,42,31,gen,FALSE,EDWIN FRUIT,SOCIALIST WORKERS,OTHER,FALSE,1874,1479228,FALSE
2004,IOWA,IA,19,42,31,gen,FALSE,DARYL A. NORTHROP,GREEN,OTHER,FALSE,11121,1479228,FALSE
2004,IOWA,IA,19,42,31,gen,FALSE,CHARLES E. GRASSLEY,REPUBLICAN,REPUBLICAN,FALSE,1038175,1479228,FALSE
2004,KANSAS,KS,20,47,32,gen,FALSE,GEORGE COOK,REFORM,OTHER,FALSE,15980,1129022,FALSE
2004,KANSAS,KS,20,47,32,gen,FALSE,LEE JONES,DEMOCRAT,DEMOCRAT,FALSE,310337,1129022,FALSE
2004,KANSAS,KS,20,47,32,gen,FALSE,STEVEN A. ROSILE,LIBERTARIAN,LIBERTARIAN,FALSE,21842,1129022,FALSE
2004,KANSAS,KS,20,47,32,gen,FALSE,SAM BROWNBACK,REPUBLICAN,REPUBLICAN,FALSE,780863,1129022,FALSE
2004,KENTUCKY,KY,21,61,51,gen,FALSE,DANIEL MONGIARDO,DEMOCRAT,DEMOCRAT,FALSE,850855,1724362,FALSE
2004,KENTUCKY,KY,21,61,51,gen,FALSE,JIM BUNNING,REPUBLICAN,REPUBLICAN,FALSE,873507,1724362,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,JOHN KENNEDY,DEMOCRAT,DEMOCRAT,FALSE,275821,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,RICHARD M. FONTANESI,OTHER,OTHER,FALSE,15097,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,"SAM HOUSTON MELTON, JR.",DEMOCRAT,DEMOCRAT,FALSE,12289,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,CHRISTOPHER JOHN,DEMOCRAT,DEMOCRAT,FALSE,542150,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,DAVID VITTER,REPUBLICAN,REPUBLICAN,FALSE,943014,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,ARTHUR A. MORRELL,DEMOCRAT,DEMOCRAT,FALSE,47222,1848056,FALSE
2004,LOUISIANA,LA,22,72,45,gen,FALSE,"R. A. ""SKIP"" GALAN",OTHER,OTHER,FALSE,12463,1848056,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,OTHER,TRUE,47,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,BARBARA A. MIKULSKI,DEMOCRAT,DEMOCRAT,FALSE,1504691,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,E. J. PIPKIN,REPUBLICAN,REPUBLICAN,FALSE,783055,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,OTHER,TRUE,204,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,OTHER,TRUE,109,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,THOMAS TRUMP,CONSTITUTION,OTHER,FALSE,9009,2321931,FALSE
2004,MARYLAND,MD,24,52,52,gen,FALSE,MARIA ALLWINE,GREEN,OTHER,FALSE,24816,2321931,FALSE
2004,MISSOURI,MO,29,43,34,gen,FALSE,NANCY FARMER,DEMOCRAT,DEMOCRAT,FALSE,1158261,2706402,FALSE
2004,MISSOURI,MO,29,43,34,gen,FALSE,DON GRIFFIN,CONSTITUTION,OTHER,FALSE,10404,2706402,FALSE
2004,MISSOURI,MO,29,43,34,gen,FALSE,CHRISTOPHER S. BOND,REPUBLICAN,REPUBLICAN,FALSE,1518089,2706402,FALSE
2004,MISSOURI,MO,29,43,34,gen,FALSE,KEVIN TULL,LIBERTARIAN,LIBERTARIAN,FALSE,19648,2706402,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,RICHARD ZISER,REPUBLICAN,REPUBLICAN,FALSE,284640,810068,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,HARRY REID,DEMOCRAT,DEMOCRAT,FALSE,494805,810068,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,OTHER,,OTHER,FALSE,12968,810068,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,GARY MARINCH,NATURAL LAW,OTHER,FALSE,2095,810068,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,DAVID K. SCHUMANN,INDEPENDENT AMERICAN,OTHER,FALSE,6001,810068,FALSE
2004,NEVADA,NV,32,88,65,gen,FALSE,THOMAS L. HURST,LIBERTARIAN,LIBERTARIAN,FALSE,9559,810068,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,NA,NA,OTHER,TRUE,102,657086,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,DORIS R. HADDOCK,DEMOCRAT,DEMOCRAT,FALSE,221549,657086,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,FALSE,588,657086,FALSE
2004,NEW HAMPSHIRE,NH,33,12,4,gen,FALSE,JUDD GREGG,REPUBLICAN,REPUBLICAN,FALSE,434847,657086,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,DAVID E. MCREYNOLDS,GREEN,OTHER,FALSE,36942,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,CHARLES E. SCHUMER,INDEPENDENCE,OTHER,FALSE,216198,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,DONALD SILBERGER,LIBERTARIAN,LIBERTARIAN,FALSE,19073,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,FALSE,744943,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,MARILYN F. O'GRADY,CONSERVATIVE,OTHER,FALSE,220960,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,CHARLES E. SCHUMER,WORKING FAMILIES,OTHER,FALSE,168719,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,ABRAHAM HIRSCHFELD,BUILDERS,OTHER,FALSE,16196,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,HOWARD MILLS,REPUBLICAN,REPUBLICAN,FALSE,1625069,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,CHARLES E. SCHUMER,DEMOCRAT,DEMOCRAT,FALSE,4384907,7447818,FALSE
2004,NEW YORK,NY,36,21,13,gen,FALSE,MARTIN KOPPEL,SOCIALIST WORKERS,OTHER,FALSE,14811,7447818,FALSE
2004,NORTH CAROLINA,NC,37,56,47,gen,FALSE,ERSKINE BOWLES,DEMOCRAT,DEMOCRAT,FALSE,1632527,3472082,FALSE
2004,NORTH CAROLINA,NC,37,56,47,gen,FALSE,NA,NA,OTHER,TRUE,362,3472082,FALSE
2004,NORTH CAROLINA,NC,37,56,47,gen,FALSE,TOM BAILEY,LIBERTARIAN,LIBERTARIAN,FALSE,47743,3472082,FALSE
2004,NORTH CAROLINA,NC,37,56,47,gen,FALSE,RICHARD BURR,REPUBLICAN,REPUBLICAN,FALSE,1791450,3472082,FALSE
2004,NORTH DAKOTA,ND,38,44,36,gen,FALSE,BYRON L. DORGAN,DEMOCRAT,DEMOCRAT,FALSE,212143,310696,FALSE
2004,NORTH DAKOTA,ND,38,44,36,gen,FALSE,MIKE LIFFRIG,REPUBLICAN,REPUBLICAN,FALSE,98553,310696,FALSE
2004,OHIO,OH,39,31,24,gen,FALSE,NA,NA,OTHER,TRUE,296,5425823,FALSE
2004,OHIO,OH,39,31,24,gen,FALSE,ERIC D. FINGERHUT,DEMOCRAT,DEMOCRAT,FALSE,1961171,5425823,FALSE
2004,OHIO,OH,39,31,24,gen,FALSE,GEORGE V. VOINOVICH,REPUBLICAN,REPUBLICAN,FALSE,3464356,5425823,FALSE
2004,OKLAHOMA,OK,40,73,53,gen,FALSE,BRAD CARSON,DEMOCRAT,DEMOCRAT,FALSE,596750,1446846,FALSE
2004,OKLAHOMA,OK,40,73,53,gen,FALSE,SHEILA BILYEU,INDEPENDENT,OTHER,FALSE,86663,1446846,FALSE
2004,OKLAHOMA,OK,40,73,53,gen,FALSE,TOM COBURN,REPUBLICAN,REPUBLICAN,FALSE,763433,1446846,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,TERESA KEANE,PACIFIC GREEN,OTHER,FALSE,43053,1780550,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,DAN FITZGERALD,LIBERTARIAN,LIBERTARIAN,FALSE,29582,1780550,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,OTHER,,OTHER,FALSE,1536,1780550,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,AL KING,REPUBLICAN,REPUBLICAN,FALSE,565254,1780550,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,RON WYDEN,DEMOCRAT,DEMOCRAT,FALSE,1128728,1780550,FALSE
2004,OREGON,OR,41,92,72,gen,FALSE,DAVID BROWNLOW,CONSTITUTION,OTHER,FALSE,12397,1780550,FALSE
2004,PENNSYLVANIA,PA,42,23,14,gen,FALSE,BETSY SUMMER,LIBERTARIAN,LIBERTARIAN,FALSE,79263,5559105,FALSE
2004,PENNSYLVANIA,PA,42,23,14,gen,FALSE,JAMES N. CLYMER,CONSTITUTION,OTHER,FALSE,220056,5559105,FALSE
2004,PENNSYLVANIA,PA,42,23,14,gen,FALSE,ARLEN SPECTER,REPUBLICAN,REPUBLICAN,FALSE,2925080,5559105,FALSE
2004,PENNSYLVANIA,PA,42,23,14,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,FALSE,580,5559105,FALSE
2004,PENNSYLVANIA,PA,42,23,14,gen,FALSE,JOSEPH M. HOEFFEL,DEMOCRAT,DEMOCRAT,FALSE,2334126,5559105,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,TEE FERGUSON,UNITED CITIZENS,OTHER,FALSE,5859,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,NA,NA,OTHER,TRUE,1286,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,PATRICK TYNDALL,CONSTITUTION,OTHER,FALSE,13464,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,REBEKAH E. SUTHERLAND,LIBERTARIAN,LIBERTARIAN,FALSE,10678,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,JIM DEMINT,REPUBLICAN,REPUBLICAN,FALSE,857167,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,INEZ TENENBAUM,DEMOCRAT,DEMOCRAT,FALSE,704384,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,EFIA NWANGAZA,GREEN,OTHER,FALSE,4245,1597221,FALSE
2004,SOUTH CAROLINA,SC,45,57,48,gen,FALSE,EFIA NWANGAZA,INDEPENDENCE,OTHER,FALSE,138,1597221,FALSE
2004,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,TOM DASCHLE,DEMOCRAT,DEMOCRAT,FALSE,193340,391188,FALSE
2004,SOUTH DAKOTA,SD,46,45,37,gen,FALSE,JOHN THUNE,REPUBLICAN,REPUBLICAN,FALSE,197848,391188,FALSE
2004,UTAH,UT,49,87,67,gen,FALSE,R. PAUL VAN DAM,DEMOCRAT,DEMOCRAT,FALSE,258955,911726,FALSE
2004,UTAH,UT,49,87,67,gen,FALSE,ROBERT F. BENNETT,REPUBLICAN,REPUBLICAN,FALSE,626640,911726,FALSE
2004,UTAH,UT,49,87,67,gen,FALSE,NA,NA,OTHER,TRUE,18,911726,FALSE
2004,UTAH,UT,49,87,67,gen,FALSE,NA,NA,OTHER,TRUE,8824,911726,FALSE
2004,UTAH,UT,49,87,67,gen,FALSE,GARY R. VAN HORN,CONSTITUTION,OTHER,FALSE,17289,911726,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,BEN MITCHELL,LIBERTY UNION,OTHER,FALSE,879,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,CRAIG HILL,VERMONT GREEN,OTHER,FALSE,3999,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,KEITH STERN,INDEPENDENT,OTHER,FALSE,3300,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,NA,NA,OTHER,TRUE,174,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,JACK MCMULLEN,REPUBLICAN,REPUBLICAN,FALSE,75398,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,PATRICK J. LEAHY,DEMOCRAT,DEMOCRAT,FALSE,216972,307208,FALSE
2004,VERMONT,VT,50,13,6,gen,FALSE,CRIS ERICSON,MARIJUANA,OTHER,FALSE,6486,307208,FALSE
2004,WASHINGTON,WA,53,91,73,gen,FALSE,PATTY MURRAY,DEMOCRAT,DEMOCRAT,FALSE,1549708,2818651,FALSE
2004,WASHINGTON,WA,53,91,73,gen,FALSE,MARK B. WILSON,GREEN,OTHER,FALSE,30304,2818651,FALSE
2004,WASHINGTON,WA,53,91,73,gen,FALSE,GEORGE R. NETHERCUTT,REPUBLICAN,REPUBLICAN,FALSE,1204584,2818651,FALSE
2004,WASHINGTON,WA,53,91,73,gen,FALSE,J. MILLS,LIBERTARIAN,LIBERTARIAN,FALSE,34055,2818651,FALSE
2004,WISCONSIN,WI,55,35,25,gen,FALSE,ARIF KHAN,LIBERTARIAN,LIBERTARIAN,FALSE,8367,2949743,FALSE
2004,WISCONSIN,WI,55,35,25,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,FALSE,834,2949743,FALSE
2004,WISCONSIN,WI,55,35,25,gen,FALSE,RUSSEL D. FEINGOLD,DEMOCRAT,DEMOCRAT,FALSE,1632697,2949743,FALSE
2004,WISCONSIN,WI,55,35,25,gen,FALSE,TIM MICHELS,REPUBLICAN,REPUBLICAN,FALSE,1301183,2949743,FALSE
2004,WISCONSIN,WI,55,35,25,gen,FALSE,EUGENE A. HEM,INDEPENDENT,OTHER,FALSE,6662,2949743,FALSE
2006,ARIZONA,AZ,4,86,61,gen,FALSE,JIM PEDERSON,DEMOCRAT,DEMOCRAT,FALSE,664141,1526782,FALSE
2006,ARIZONA,AZ,4,86,61,gen,FALSE,NA,NA,OTHER,TRUE,12,1526782,FALSE
2006,ARIZONA,AZ,4,86,61,gen,FALSE,JON KYL,REPUBLICAN,REPUBLICAN,FALSE,814398,1526782,FALSE
2006,ARIZONA,AZ,4,86,61,gen,FALSE,RICHARD MACK,LIBERTARIAN,LIBERTARIAN,FALSE,48231,1526782,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,MARSHA FEINLAND,PEACE AND FREEDOM,OTHER,FALSE,117764,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,DON J. GRUNDMANN,INDEPENDENT,OTHER,FALSE,75350,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,DIANNE FEINSTEIN,DEMOCRAT,DEMOCRAT,FALSE,5076289,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,NA,NA,OTHER,TRUE,326,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,TODD CHRETIEN,GREEN,OTHER,FALSE,147074,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,MICHAEL S. METTI,LIBERTARIAN,LIBERTARIAN,FALSE,133851,8541476,FALSE
2006,CALIFORNIA,CA,6,93,71,gen,FALSE,"RICHARD ""DICK"" MOUNTJOY",REPUBLICAN,REPUBLICAN,FALSE,2990822,8541476,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,JOSEPH I. LIEBERMAN,CONNECTICUT FOR LIEBERMAN,OTHER,FALSE,564095,1134777,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,TIMOTHY A. KNIBBS,CONCERNED CITIZENS,OTHER,FALSE,4638,1134777,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,ALAN SCHLESINGER,REPUBLICAN,REPUBLICAN,FALSE,109198,1134777,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,NA,NA,OTHER,TRUE,80,1134777,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,NED LAMONT,DEMOCRAT,DEMOCRAT,FALSE,450844,1134777,FALSE
2006,CONNECTICUT,CT,9,16,1,gen,FALSE,RALPH A. FERRUCCI,GREEN,OTHER,FALSE,5922,1134777,FALSE
2006,DELAWARE,DE,10,51,11,gen,FALSE,JAN TING,REPUBLICAN,REPUBLICAN,FALSE,69734,242972,FALSE
2006,DELAWARE,DE,10,51,11,gen,FALSE,WILLIAM E. MORRIS,LIBERTARIAN,LIBERTARIAN,FALSE,2671,242972,FALSE
2006,DELAWARE,DE,10,51,11,gen,FALSE,THOMAS R. CARPER,DEMOCRAT,DEMOCRAT,FALSE,170567,242972,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,BELINDA NOAH,NONE,OTHER,FALSE,24880,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,OTHER,TRUE,16,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,FLOYD RAY FRAZIER,NONE,OTHER,FALSE,16628,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,BILL NELSON,DEMOCRAT,DEMOCRAT,FALSE,2890548,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,BRIAN MOORE,NONE,OTHER,FALSE,19695,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,NA,NA,OTHER,TRUE,78,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,ROY TANNER,NONE,OTHER,FALSE,15562,4793534,FALSE
2006,FLORIDA,FL,12,59,43,gen,FALSE,KATHERINE HARRIS,REPUBLICAN,REPUBLICAN,FALSE,1826127,4793534,FALSE
2006,HAWAII,HI,15,95,82,gen,FALSE,LLOYD JEFFREY MALLAN,LIBERTARIAN,LIBERTARIAN,FALSE,6415,342842,FALSE
2006,HAWAII,HI,15,95,82,gen,FALSE,CYNTHIA THIELEN,REPUBLICAN,REPUBLICAN,FALSE,126097,342842,FALSE
2006,HAWAII,HI,15,95,82,gen,FALSE,DANIEL K. AKAKA,DEMOCRAT,DEMOCRAT,FALSE,210330,342842,FALSE
2006,INDIANA,IN,18,32,22,gen,FALSE,RICHARD G. LUGAR,REPUBLICAN,REPUBLICAN,FALSE,1171553,1341111,FALSE
2006,INDIANA,IN,18,32,22,gen,FALSE,NA,NA,OTHER,TRUE,294,1341111,FALSE
2006,INDIANA,IN,18,32,22,gen,FALSE,STEVE OSBORN,LIBERTARIAN,LIBERTARIAN,FALSE,168820,1341111,FALSE
2006,INDIANA,IN,18,32,22,gen,FALSE,NA,NA,OTHER,TRUE,444,1341111,FALSE
2006,MAINE,ME,23,11,2,gen,FALSE,OTHER,,OTHER,FALSE,179,545128,FALSE
2006,MAINE,ME,23,11,2,gen,FALSE,OLYMPIA J. SNOWE,REPUBLICAN,REPUBLICAN,FALSE,405596,545128,FALSE
2006,MAINE,ME,23,11,2,gen,FALSE,WILLIAM H. SLAVICK,INDEPENDENT,OTHER,FALSE,26222,545128,FALSE
2006,MAINE,ME,23,11,2,gen,FALSE,JEAN M. HAY BRIGHT,DEMOCRAT,DEMOCRAT,FALSE,113131,545128,FALSE
2006,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,OTHER,TRUE,120,1781139,FALSE
2006,MARYLAND,MD,24,52,52,gen,FALSE,KEVIN ZEESE,GREEN,OTHER,FALSE,27564,1781139,FALSE
2006,MARYLAND,MD,24,52,52,gen,FALSE,MICHAEL S. STEELE,REPUBLICAN,REPUBLICAN,FALSE,787182,1781139,FALSE
2006,MARYLAND,MD,24,52,52,gen,FALSE,NA,NA,OTHER,TRUE,796,1781139,FALSE
2006,MARYLAND,MD,24,52,52,gen,FALSE,BENJAMIN L. CARDIN,DEMOCRAT,DEMOCRAT,FALSE,965477,1781139,FALSE
2006,MASSACHUSETTS,MA,25,14,3,gen,FALSE,EDWARD M. KENNEDY,DEMOCRAT,DEMOCRAT,FALSE,1500738,2243835,FALSE
2006,MASSACHUSETTS,MA,25,14,3,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,FALSE,78345,2243835,FALSE
2006,MASSACHUSETTS,MA,25,14,3,gen,FALSE,OTHER,,OTHER,FALSE,3220,2243835,FALSE
2006,MASSACHUSETTS,MA,25,14,3,gen,FALSE,KENNETH G. CHASE,REPUBLICAN,REPUBLICAN,FALSE,661532,2243835,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,NA,NA,OTHER,TRUE,24,3780142,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,DEBBIE STABENOW,DEMOCRAT,DEMOCRAT,FALSE,2151278,3780142,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,DAVID SOLE,GREEN,OTHER,FALSE,23890,3780142,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,LEONARD SCHWARTZ,LIBERTARIAN,LIBERTARIAN,FALSE,27012,3780142,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,W. DENNIS FITZSIMONS,U.S. TAXPAYERS,OTHER,FALSE,18341,3780142,FALSE
2006,MICHIGAN,MI,26,34,23,gen,FALSE,MICHAEL BOUCHARD,REPUBLICAN,REPUBLICAN,FALSE,1559597,3780142,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,BEN POWERS,CONSTITUTION,OTHER,FALSE,5408,2202772,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,MARK R. KENNEDY,REPUBLICAN,REPUBLICAN,FALSE,835653,2202772,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,NA,NA,OTHER,TRUE,954,2202772,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,MICHAEL JAMES CAVLAN,GREEN,OTHER,FALSE,10714,2202772,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,DEMOCRAT,FALSE,1278849,2202772,FALSE
2006,MINNESOTA,MN,27,41,33,gen,FALSE,ROBERT FITZGERALD,INDEPENDENCE,OTHER,FALSE,71194,2202772,FALSE
2006,MISSISSIPPI,MS,28,64,46,gen,FALSE,HAROLD M. TAYLOR,LIBERTARIAN,LIBERTARIAN,FALSE,9522,610921,FALSE
2006,MISSISSIPPI,MS,28,64,46,gen,FALSE,TRENT LOTT,REPUBLICAN,REPUBLICAN,FALSE,388399,610921,FALSE
2006,MISSISSIPPI,MS,28,64,46,gen,FALSE,ERIK R. FLEMING,DEMOCRAT,DEMOCRAT,FALSE,213000,610921,FALSE
2006,MISSOURI,MO,29,43,34,gen,FALSE,FRANK GILMOUR,LIBERTARIAN,LIBERTARIAN,FALSE,47792,2128459,FALSE
2006,MISSOURI,MO,29,43,34,gen,FALSE,NA,NA,OTHER,TRUE,88,2128459,FALSE
2006,MISSOURI,MO,29,43,34,gen,FALSE,JAMES M. TALENT,REPUBLICAN,REPUBLICAN,FALSE,1006941,2128459,FALSE
2006,MISSOURI,MO,29,43,34,gen,FALSE,LYDIA LEWIS,PROGRESSIVE,OTHER,FALSE,18383,2128459,FALSE
2006,MISSOURI,MO,29,43,34,gen,FALSE,CLAIRE MCCASKILL,DEMOCRAT,DEMOCRAT,FALSE,1055255,2128459,FALSE
2006,MONTANA,MT,30,81,64,gen,FALSE,CONRAD BURNS,REPUBLICAN,REPUBLICAN,FALSE,196283,406505,FALSE
2006,MONTANA,MT,30,81,64,gen,FALSE,STAN JONES,LIBERTARIAN,LIBERTARIAN,FALSE,10377,406505,FALSE
2006,MONTANA,MT,30,81,64,gen,FALSE,JON TESTER,DEMOCRAT,DEMOCRAT,FALSE,199845,406505,FALSE
2006,NEBRASKA,NE,31,46,35,gen,FALSE,PETE RICKETTS,REPUBLICAN,REPUBLICAN,FALSE,213928,592316,FALSE
2006,NEBRASKA,NE,31,46,35,gen,FALSE,E. BENJAMIN NELSON,DEMOCRAT,DEMOCRAT,FALSE,378388,592316,FALSE
2006,NEVADA,NV,32,88,65,gen,FALSE,DAVID K. SCHUMANN,INDEPENDENT,OTHER,FALSE,7774,582572,FALSE
2006,NEVADA,NV,32,88,65,gen,FALSE,BRENDAN TRAINOR,LIBERTARIAN,LIBERTARIAN,FALSE,5269,582572,FALSE
2006,NEVADA,NV,32,88,65,gen,FALSE,OTHER,,OTHER,FALSE,8232,582572,FALSE
2006,NEVADA,NV,32,88,65,gen,FALSE,JOHN ENSIGN,REPUBLICAN,REPUBLICAN,FALSE,322501,582572,FALSE
2006,NEVADA,NV,32,88,65,gen,FALSE,JACK CARTER,DEMOCRAT,DEMOCRAT,FALSE,238796,582572,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,"THOMAS H. KEAN, JR.",REPUBLICAN,REPUBLICAN,FALSE,41998,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,ROBERT MENENDEZ,DEMOCRAT,DEMOCRAT,FALSE,58333,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,ANGELA L. LARISCY,SOCIALIST WORKERS,OTHER,FALSE,90,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,DARYL MIKELL BROOKS,POOR PEOPLE��S CAMPAIGN,OTHER,FALSE,263,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,LEN FLYNN,LIBERTARIAN,LIBERTARIAN,FALSE,345,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,J. M. CARTER,GOD WE TRUST,OTHER,FALSE,395,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,EDWARD FORCHION,LEGALIZE MARIJUANA (G.R.I.P.),OTHER,FALSE,336,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,N. LEONARD SMITH,SOLIDARITY,OTHER,FALSE,166,101973,FALSE
2006,NEW JERSEY,NJ,34,22,12,gen,FALSE,GREGORY PASON,SOCIALIST PARTY USA,OTHER,FALSE,47,101973,FALSE
2006,NEW MEXICO,NM,35,85,66,gen,FALSE,ALLEN W. MCCULLOCH,REPUBLICAN,REPUBLICAN,FALSE,163826,558550,FALSE
2006,NEW MEXICO,NM,35,85,66,gen,FALSE,NA,NA,OTHER,TRUE,359,558550,FALSE
2006,NEW MEXICO,NM,35,85,66,gen,FALSE,JEFF BINGAMAN,DEMOCRAT,DEMOCRAT,FALSE,394365,558550,FALSE
2006,NEW YORK,NY,36,21,13,gen,FALSE,WILLIAM VAN AUKEN,SOCIALIST EQUALITY,OTHER,FALSE,6004,4700632,FALSE
2006,NEW YORK,NY,36,21,13,gen,FALSE,HILLARY RODHAM CLINTON,INDEPENDENCE,OTHER,FALSE,160705,4700632,FALSE
2006,NEW YORK,NY,36,21,13,gen,FALSE,JOHN SPENCER,REPUBLICAN,REPUBLICAN,FALSE,1212902,4700632,FALSE
2006,NEW YORK,NY,36,21,13,gen,FALSE,ROGER CALERO,SOCIALIST WORKERS,OTHER,FALSE,6967,4700632,FALSE
